match,PSW,win0,confidence0,date
14549,1.32,1,1.0232524016925268,2013-05-16
19150,1.27,1,1.0232340632166184,2016-02-23
13538,2.22,0,1.0232085433602334,2013-01-09
19883,2.86,0,1.02319632428033,2016-05-24
23311,1.22,1,1.0231888353824616,2017-08-26
21933,1.11,1,1.0231801557540896,2017-03-15
15731,1.22,1,1.023149609395436,2013-10-08
16897,1.27,1,1.0231391164234707,2015-04-20
22886,5.57,0,1.0231268066167831,2017-07-12
21339,1.53,1,1.0230643227696419,2017-01-10
21737,1.38,1,1.0230489865371157,2017-02-24
13916,1.33,1,1.0230446881055832,2013-02-22
23734,1.47,1,1.0230413514375687,2017-10-20
17880,1.24,1,1.0230106810161044,2015-08-06
21843,2.36,0,1.022987161874771,2017-03-04
18503,3.26,0,1.0229499052252087,2015-10-27
17032,1.6,1,1.0229478454589842,2015-05-01
21092,3.64,0,1.0229476791620256,2016-10-20
19366,1.49,1,1.0229140159487724,2016-03-26
18178,1.11,1,1.022892420887947,2015-09-10
15838,1.11,1,1.0228634517533437,2013-10-18
18132,1.07,1,1.0228094337667737,2015-09-02
20455,2.6,0,1.0227974545104164,2016-07-22
14029,1.88,0,1.022723937034607,2013-03-07
22489,1.4,1,1.0226940035820007,2017-05-29
16550,1.38,1,1.0226689359119958,2015-02-25
13809,1.26,1,1.0226170563697816,2013-02-14
14922,1.14,1,1.0226168259552546,2013-06-25
14179,2.44,0,1.0225701732436816,2013-03-23
17258,1.83,0,1.0225301420688626,2015-05-26
18489,1.44,1,1.0225004768371582,2015-10-25
18452,3.25,0,1.0224542374270302,2015-10-21
15163,2.94,0,1.0224467450380323,2013-07-19
22783,4.14,0,1.0224376787458147,2017-07-03
21877,1.14,1,1.0224145311968666,2017-03-11
15495,1.19,1,1.0223778617382049,2013-08-26
13550,1.21,1,1.0223322703157154,2013-01-12
19168,2.63,0,1.0223105950866427,2016-02-23
13531,1.51,1,1.02222324184009,2013-01-09
20227,1.18,1,1.0222059314591543,2016-07-02
23385,3.97,0,1.0221961240257538,2017-08-30
18089,1.24,1,1.0221820047923498,2015-09-01
20925,1.22,1,1.0221668301309859,2016-10-04
20261,3.9,0,1.0221214638437544,2016-07-11
20807,3.62,0,1.0220743941409247,2016-09-11
14860,1.45,1,1.0220571330615453,2013-06-19
15582,1.43,1,1.022051291664441,2013-08-31
18606,1.18,1,1.0220460534095763,2015-11-19
19574,1.3,1,1.022043755224773,2016-04-21
16122,1.68,1,1.0220211353302002,2015-01-19
16172,1.27,1,1.0220013013056348,2015-01-20
21664,1.42,1,1.0219776263236997,2017-02-18
16477,1.35,1,1.0219702707869665,2015-02-19
20404,1.43,1,1.0219669377803802,2016-07-20
18713,1.63,1,1.0219656412090574,2016-01-12
19408,2.36,0,1.0219616947174073,2016-04-01
13632,1.11,1,1.0219546999250142,2013-01-17
17134,3.28,0,1.0219460564000264,2015-05-13
15210,1.15,1,1.021932890159743,2013-07-24
15653,1.34,1,1.0219180576006572,2013-09-19
13784,1.76,1,1.0218218684196472,2013-02-12
15601,1.08,1,1.0217985258783613,2013-09-04
16297,2.6,0,1.0217950538226537,2015-02-05
13905,1.26,1,1.0216959857940675,2013-02-21
24218,1.71,1,1.0216541567444803,2018-02-12
13481,1.11,1,1.021624924370221,2013-01-04
13722,3.85,0,1.0215955882413048,2013-02-07
19759,1.27,1,1.0215120765992576,2016-05-10
22839,1.1,1,1.0215077459812163,2017-07-05
20434,5.12,0,1.021470375742231,2016-07-21
17116,1.58,1,1.0214670670032502,2015-05-11
14306,1.08,1,1.0214013995443074,2013-04-17
13611,1.15,1,1.0213744120938435,2013-01-15
18064,6.02,0,1.021371126600674,2015-08-31
16967,1.28,1,1.02136841910226,2015-04-27
14163,2.4,0,1.0213571382420403,2013-03-22
14242,1.26,1,1.0213497018814086,2013-04-10
16126,1.42,1,1.021347027676446,2015-01-19
14550,1.08,1,1.0212603030885972,2013-05-16
22474,1.09,1,1.0212507215567999,2017-05-28
24442,1.28,1,1.021191602434431,2018-02-28
13693,3.05,0,1.0211891947473795,2013-02-05
18838,1.24,1,1.0211863769803726,2016-01-21
13912,3.84,0,1.0211770973886762,2013-02-22
13675,1.07,1,1.021162074634007,2013-01-23
14230,2.3,0,1.0211433009058237,2013-04-09
15824,1.5,1,1.0211250633001328,2013-10-17
22855,5.42,0,1.0210903894901275,2017-07-06
14107,1.51,0,1.02104123942554,2013-03-13
23043,1.18,1,1.0210374110085623,2017-07-28
24421,1.24,1,1.0210330986976621,2018-02-27
19967,2.16,0,1.0209641170501709,2016-06-06
13553,2.11,0,1.02092480969429,2013-01-14
20568,3.64,0,1.0208585780858994,2016-08-11
21211,1.13,1,1.0208430243389945,2016-11-03
21477,1.14,1,1.0208194894450051,2017-01-20
22874,3.62,0,1.0208105960914067,2017-07-08
24380,1.47,1,1.0207951363921166,2018-02-23
15705,1.19,1,1.0207450032234193,2013-09-26
20085,1.43,1,1.0207246794019427,2016-06-19
18076,9.87,0,1.0207200203623092,2015-08-31
16494,9.05,0,1.0206451433045525,2015-02-21
18128,1.45,1,1.0206157079764773,2015-09-02
14287,1.14,1,1.0206060510022297,2013-04-16
21505,6.17,0,1.0205810781036104,2017-02-06
16586,1.11,1,1.0205519983598166,2015-02-28
18154,2.36,0,1.0204775285720824,2015-09-04
20292,1.35,1,1.0203416219779424,2016-07-12
18447,1.13,1,1.0201937582663125,2015-10-21
14077,1.36,0,1.0201776237785816,2013-03-10
15898,2.73,0,1.020167446931203,2013-10-24
21355,1.16,1,1.0201641603878566,2017-01-11
24414,1.4,1,1.0201381349563599,2018-02-27
21963,1.28,1,1.0201026698521205,2017-03-23
19778,1.1,1,1.020099379335131,2016-05-12
22023,1.12,1,1.0200965785980225,2017-03-28
22745,1.1,1,1.0200767219066622,2017-06-29
16452,1.09,1,1.0200710782834463,2015-02-17
16961,6.65,0,1.0200539742197308,2015-04-25
19918,1.53,1,1.0200528714486532,2016-05-25
14439,1.41,1,1.020011260168893,2013-05-02
20213,3.3,0,1.0199943837097714,2016-06-30
22743,1.1,1,1.0199605779988425,2017-06-29
20716,1.4,1,1.0198569178581238,2016-08-30
15146,1.53,1,1.0198362591862677,2013-07-18
18933,1.38,1,1.0198271518094197,2016-02-04
18577,1.26,1,1.0197929906845093,2015-11-04
18765,6.62,0,1.0197332908426013,2016-01-18
14589,4.46,0,1.0197168056453978,2013-05-22
15424,1.14,1,1.0197156822681426,2013-08-15
14988,3.46,0,1.0197113436460494,2013-06-29
20119,1.57,1,1.0196826098362604,2016-06-22
14516,1.77,1,1.0196664326190947,2013-05-13
15022,1.26,1,1.019607585668564,2013-07-09
16299,1.24,1,1.0195400265284946,2015-02-05
15161,1.63,1,1.0195375187695026,2013-07-19
14638,1.11,1,1.019513372182846,2013-05-27
13842,1.52,1,1.0194776287078855,2013-02-17
23802,1.39,1,1.0194742958886283,2017-10-27
13535,1.39,1,1.0194608741147178,2013-01-09
13598,1.07,1,1.0194604048558644,2013-01-15
17276,1.12,1,1.019429693222046,2015-05-27
23536,2.1,0,1.0194286133348942,2017-09-29
22881,1.19,1,1.0194263118505478,2017-07-10
20927,2.43,0,1.019408093690872,2016-10-04
16308,3.28,0,1.019385302066803,2015-02-06
14710,1.34,1,1.0193779867036004,2013-05-31
22741,1.88,0,1.0193506136536599,2017-06-28
14666,1.09,1,1.0193424688066755,2013-05-28
18166,1.07,1,1.0192694748299462,2015-09-06
22238,1.49,1,1.0192636295557023,2017-05-02
20694,1.33,1,1.019210071563721,2016-08-29
16260,1.42,1,1.019198271376746,2015-02-03
13539,1.12,1,1.0191765213012696,2013-01-10
13548,2.38,0,1.0191462943809373,2013-01-11
22481,1.13,1,1.0191009036983762,2017-05-29
23158,1.14,1,1.0190454013007026,2017-08-07
23628,1.41,1,1.0190397162948335,2017-10-10
17731,1.28,1,1.0190246800013951,2015-07-25
17915,2.27,0,1.0189972168703876,2015-08-11
17231,1.56,1,1.0189874737262727,2015-05-25
14083,2.39,0,1.0188587222780499,2013-03-10
17575,1.2,1,1.018838575908116,2015-07-01
13610,1.52,1,1.0188303755521775,2013-01-15
13983,1.07,1,1.0188284753050123,2013-02-27
20039,3.7,0,1.018821440424238,2016-06-14
21556,1.14,1,1.018743667602539,2017-02-09
24463,1.33,1,1.0187231469154359,2018-03-01
14208,1.34,1,1.0187142233053845,2013-03-26
17346,2.16,0,1.0187132353782653,2015-06-09
15675,2.16,0,1.0187103714261736,2013-09-24
22202,1.52,1,1.0186841828482491,2017-04-27
23940,1.34,1,1.018676783187049,2018-01-04
23091,1.11,1,1.0186719629594259,2017-08-02
15215,2.33,0,1.0186523194611072,2013-07-24
23462,4.38,0,1.018612335920334,2017-09-20
16355,2.17,0,1.0185639643669129,2015-02-10
19058,1.26,1,1.0185316228866577,2016-02-16
20531,2.58,0,1.0184850484132768,2016-08-02
18972,1.49,1,1.018480456372102,2016-02-09
19225,1.41,1,1.0184718047721046,2016-03-10
23259,1.09,1,1.0184651637077333,2017-08-18
20724,1.38,1,1.0184439009428021,2016-08-30
24072,1.49,1,1.0184205238024393,2018-01-16
22840,1.14,1,1.0183958642823356,2017-07-05
21836,1.48,1,1.0183766617774963,2017-03-03
18581,1.12,1,1.0183735466003419,2015-11-04
21958,1.39,1,1.0183733119567233,2017-03-22
13896,1.13,1,1.0182836490018026,2013-02-21
18809,10.44,0,1.018261504513877,2016-01-19
24127,7.4,0,1.0182335862943106,2018-01-22
23333,1.23,1,1.0182294663786888,2017-08-28
23792,2.29,0,1.0182264788945516,2017-10-26
13517,1.31,1,1.0180946887390954,2013-01-08
15302,1.22,1,1.0180825800555093,2013-08-01
13475,1.23,1,1.0180769511631558,2013-01-03
15711,1.45,1,1.018072447180748,2013-09-27
15120,3.05,0,1.0180708379404886,2013-07-16
23304,3.91,0,1.0180183112621308,2017-08-23
22838,1.17,1,1.0180172806978225,2017-07-05
16634,2.5,0,1.0179911204746792,2015-03-14
17159,1.19,1,1.0179530853033065,2015-05-17
16070,1.6,1,1.0179051807948523,2015-01-12
14535,1.33,1,1.0178081983327867,2013-05-14
20437,2.3,0,1.0177852173149586,2016-07-21
17423,3.05,0,1.017781393272536,2015-06-17
17689,1.46,1,1.0177682387828828,2015-07-22
22860,1.1,1,1.0177463599613734,2017-07-07
14447,1.13,1,1.017743427838598,2013-05-03
21399,1.72,0,1.017740056991577,2017-01-16
18399,3.06,0,1.0177213897705077,2015-10-15
24359,1.29,1,1.0177172710214342,2018-02-22
16201,1.08,1,1.0176836739267625,2015-01-22
18160,1.26,1,1.0176285338401796,2015-09-05
17541,1.33,1,1.017556163072586,2015-06-30
21748,1.11,1,1.0175461741856167,2017-02-24
18651,2.0,0,1.017539133131504,2016-01-05
14059,4.3,0,1.0175121779952732,2013-03-09
13544,1.32,1,1.01747385263443,2013-01-10
23767,1.3,1,1.0174356494631087,2017-10-24
21760,1.23,1,1.0174324503115244,2017-02-27
20194,6.87,0,1.0173881568227494,2016-06-30
23593,1.11,1,1.0173790794610977,2017-10-05
17554,1.95,0,1.0173740342259407,2015-06-30
15913,2.08,0,1.017370080947876,2013-10-25
16311,1.5,1,1.0173569747379847,2015-02-06
23454,1.45,1,1.0173512256145476,2017-09-19
22394,1.08,1,1.0172785561425346,2017-05-17
21049,4.55,0,1.0172139808109828,2016-10-18
15833,3.48,0,1.0172024815423149,2013-10-17
19454,2.32,0,1.0171533219516276,2016-04-08
17901,1.41,1,1.0171203145384788,2015-08-10
18936,3.14,0,1.017105001722063,2016-02-04
18927,1.17,1,1.0170893776416778,2016-02-04
17886,1.19,1,1.017074754834175,2015-08-07
23608,5.3,0,1.017066958972386,2017-10-07
15537,1.36,1,1.0170382377079557,2013-08-28
24068,1.67,1,1.0170257253646848,2018-01-16
23362,1.16,1,1.017015994957515,2017-08-30
17165,1.28,1,1.0170023454938615,2015-05-18
16151,1.56,1,1.0169945998191834,2015-01-19
24357,1.58,1,1.016991336941719,2018-02-22
14025,4.76,0,1.0169643347603934,2013-03-03
19734,1.3,1,1.016957936968122,2016-05-08
14931,1.5,1,1.0169501219476973,2013-06-25
22251,3.34,0,1.0169424485308782,2017-05-02
18728,1.98,0,1.0168982832133768,2016-01-13
15285,2.9,0,1.0168775817751885,2013-07-31
16915,1.75,0,1.016868764102459,2015-04-21
15788,2.24,0,1.0167917833328248,2013-10-15
20057,1.26,1,1.016784954071045,2016-06-15
15406,2.8,0,1.016682744026184,2013-08-13
22146,1.11,1,1.0166752759899413,2017-04-23
19571,1.24,1,1.016668780190604,2016-04-21
17498,1.99,0,1.0166624826618602,2015-06-26
16200,1.08,1,1.0166578807149615,2015-01-21
17586,1.17,1,1.016645987033844,2015-07-02
23859,4.41,0,1.016639375260898,2017-11-13
22283,1.19,1,1.016624818444252,2017-05-05
14169,1.1,1,1.0165737654481615,2013-03-23
19757,2.62,0,1.0165723628997803,2016-05-10
18485,1.23,1,1.016535477978843,2015-10-24
20861,3.58,0,1.0164841954197203,2016-09-25
13486,11.25,0,1.016453430056572,2013-01-04
17669,3.5,0,1.0164531704783442,2015-07-21
14560,1.17,1,1.0164483511447904,2013-05-17
20325,1.23,1,1.0164307231562477,2016-07-15
18324,8.04,0,1.0163945920126778,2015-10-07
20739,1.33,1,1.0163928598165513,2016-08-30
17299,1.08,1,1.016391431604113,2015-05-28
16675,1.27,1,1.0163811865023205,2015-03-18
15420,1.23,1,1.016357137135097,2013-08-15
21210,1.13,1,1.0162845853396825,2016-11-03
19626,1.18,1,1.0162797328404019,2016-04-27
18280,1.22,1,1.0162755044869016,2015-10-02
17152,5.25,0,1.0162489249876567,2015-05-15
23239,1.6,1,1.016224733988444,2017-08-16
23249,1.1,1,1.0162015242236,2017-08-16
15485,1.08,1,1.0161974481173925,2013-08-26
20162,1.1,1,1.0161924013069699,2016-06-28
13494,1.26,1,1.0161171305179597,2013-01-05
15173,1.54,1,1.0160982179641724,2013-07-22
14646,1.32,1,1.0160609507560732,2013-05-27
20787,1.1,1,1.0160366092409407,2016-09-03
18717,1.43,1,1.016019885454859,2016-01-12
13726,1.11,1,1.0159782209566663,2013-02-07
14521,3.33,0,1.0159659888063157,2013-05-13
20915,1.69,0,1.0159611816207568,2016-10-02
19322,1.44,1,1.015951043537685,2016-03-23
18338,1.42,1,1.0159503962596257,2015-10-09
22587,1.25,1,1.0159228954996382,2017-06-07
13554,1.19,1,1.0159058159589767,2013-01-14
21996,1.09,1,1.0158516717808588,2017-03-25
21571,1.34,1,1.0158513397829874,2017-02-10
16492,1.1,1,1.0157996944018772,2015-02-21
22819,2.11,0,1.0157855994999407,2017-07-04
17461,1.53,1,1.0157830926775933,2015-06-22
19155,1.36,1,1.0157699830191478,2016-02-23
14916,1.11,1,1.0157607019799098,2013-06-24
14110,1.26,1,1.015746567249298,2013-03-13
21697,1.2,1,1.015737155505589,2017-02-21
17130,1.22,1,1.0156928593771797,2015-05-13
22563,1.07,1,1.015673301049641,2017-06-02
20478,1.31,1,1.0156643950087685,2016-07-25
22686,1.41,1,1.0156518867015838,2017-06-21
20973,2.28,0,1.015646894375483,2016-10-08
20195,1.63,1,1.0156408829348427,2016-06-30
22956,2.6,0,1.015631920993328,2017-07-21
13686,1.57,1,1.015609348331179,2013-02-05
18869,1.23,1,1.0156038177864892,2016-01-25
17315,1.27,1,1.0155828332049508,2015-05-30
13482,1.43,1,1.015581712424755,2013-01-04
21034,1.44,1,1.0155769566127233,2016-10-17
18698,1.13,1,1.0154809263774327,2016-01-10
24203,1.76,1,1.015479293823242,2018-02-09
18063,2.56,0,1.0154638914267222,2015-08-31
20969,2.16,0,1.01542899787426,2016-10-07
15644,4.05,0,1.015428508605276,2013-09-19
15299,2.29,0,1.015372458845377,2013-07-31
22049,1.97,0,1.0153175537075316,2017-04-12
21528,1.16,1,1.0152969918932233,2017-02-07
14131,1.96,0,1.0152274486848285,2013-03-20
13823,2.91,0,1.015199797153473,2013-02-15
20496,1.22,1,1.0151775196620396,2016-07-27
17510,1.09,1,1.015112676535334,2015-06-29
19031,3.92,0,1.0151011889321464,2016-02-12
16983,1.16,1,1.0150751073019841,2015-04-28
18437,1.23,1,1.0150726599352702,2015-10-20
16263,1.38,1,1.015069944517953,2015-02-03
19359,1.16,1,1.0150608049120222,2016-03-25
17895,1.49,1,1.0150554611001696,2015-08-08
15304,4.58,0,1.0150291766439163,2013-08-01
23499,1.53,1,1.0150249204465323,2017-09-25
21401,1.31,1,1.0150024262496404,2017-01-16
18578,2.54,0,1.0149930500984192,2015-11-04
17930,4.34,0,1.0149870085716246,2015-08-12
14856,1.46,1,1.0149580121040345,2013-06-19
15758,1.25,1,1.0149423032999039,2013-10-09
19491,1.24,1,1.014905134950365,2016-04-12
17304,1.26,1,1.0148794734477997,2015-05-28
22907,1.34,1,1.0148790795462472,2017-07-18
23406,1.2,1,1.0148782151085989,2017-08-31
20050,4.67,0,1.0148695600032807,2016-06-15
22564,1.1,1,1.014843146290098,2017-06-02
15963,1.96,0,1.0148365011811256,2013-11-01
24093,1.14,1,1.0147919986929212,2018-01-18
13967,4.59,0,1.0147529911994935,2013-02-26
17760,3.65,0,1.0147024810314178,2015-07-28
19201,4.14,0,1.014697483607701,2016-02-25
21365,1.45,1,1.0146534287929534,2017-01-12
17635,6.1,0,1.0146217768532888,2015-07-14
17483,3.54,0,1.0146210793937955,2015-06-23
18585,1.46,1,1.014618822165898,2015-11-05
20203,1.22,1,1.0146175936290196,2016-06-30
14265,1.27,1,1.0146071089165551,2013-04-13
21176,1.63,1,1.0145974575479826,2016-10-31
19618,1.79,0,1.0145678344368936,2016-04-26
14701,1.19,1,1.014564376473427,2013-05-30
23095,1.17,1,1.0145637268679482,2017-08-02
23491,2.15,0,1.0145561635494234,2017-09-23
16701,1.53,1,1.0144922563433647,2015-03-25
17187,1.42,1,1.0144793553011757,2015-05-20
19911,1.32,1,1.0144692809241158,2016-05-25
22613,2.24,0,1.014463269710541,2017-06-13
15899,1.18,1,1.0144205376080102,2013-10-24
15981,1.58,0,1.0143661452829837,2013-11-11
18741,3.05,0,1.0143336264150482,2016-01-15
21624,2.5,0,1.014325189948082,2017-02-15
23635,1.4,1,1.014294409751892,2017-10-10
17892,1.28,1,1.0142942047119141,2015-08-08
20637,2.5,0,1.0142888275214603,2016-08-22
14861,2.15,0,1.0142853819898199,2013-06-19
18636,1.1,1,1.014277366229466,2016-01-05
20096,1.43,1,1.0142609874407449,2016-06-20
23596,1.25,1,1.0142572224140167,2017-10-05
14587,1.85,0,1.0142267575860022,2013-05-21
22966,1.18,1,1.0142260253429412,2017-07-22
16389,1.29,1,1.0142217641217368,2015-02-12
16838,1.72,0,1.0141681373119356,2015-04-12
19592,1.22,1,1.0141461026668548,2016-04-23
24205,1.33,1,1.0141232514381409,2018-02-09
13614,1.19,1,1.0141111570596695,2013-01-15
19101,1.13,1,1.0141066988025391,2016-02-18
22530,2.37,0,1.0140999962602344,2017-05-31
21021,1.65,1,1.0140959841012955,2016-10-13
23448,1.63,1,1.0140838705301285,2017-09-19
18543,1.7,1,1.0140584766864777,2015-10-30
13991,1.56,1,1.0140000092983246,2013-02-28
17911,1.28,1,1.013999112447103,2015-08-11
18246,1.14,1,1.013983732121331,2015-09-29
21367,2.47,0,1.0139303064346314,2017-01-12
17577,1.09,1,1.0139085492065973,2015-07-01
21550,6.34,0,1.0138982989958354,2017-02-09
20388,2.46,0,1.0138897663354876,2016-07-19
18267,1.11,1,1.0138619524240495,2015-10-01
16931,1.13,1,1.0138469269445964,2015-04-22
16718,1.18,1,1.0138296961784363,2015-03-27
23045,3.65,0,1.0137951981524627,2017-07-28
19998,1.67,1,1.013793078859647,2016-06-09
22559,2.52,0,1.0137774467468263,2017-06-01
21383,2.06,0,1.0137639641761782,2017-01-16
18487,1.96,0,1.0137226468324663,2015-10-24
14473,1.07,1,1.0137202680110933,2013-05-07
20523,1.14,1,1.0136809015274049,2016-07-31
13565,2.62,0,1.0136681625843047,2013-01-14
15460,1.46,1,1.013637492656708,2013-08-20
23950,1.44,1,1.0136163139343262,2018-01-05
15496,1.09,1,1.0135567974192756,2013-08-26
17818,1.11,1,1.0135360614742552,2015-08-01
17234,1.31,1,1.0134819115059717,2015-05-25
17324,1.35,1,1.013391140954835,2015-05-31
14532,1.16,1,1.0133447551727295,2013-05-14
15103,1.64,1,1.013333442211151,2013-07-15
24353,1.2,1,1.0132847581590925,2018-02-21
23209,1.47,1,1.013254995942116,2017-08-12
24381,1.22,1,1.0132516961438314,2018-02-24
16576,1.4,1,1.0132410526275635,2015-02-27
21301,1.59,0,1.013240386247635,2017-01-05
21726,1.15,1,1.0132338008710315,2017-02-23
17955,4.15,0,1.0132311466761998,2015-08-17
18892,1.56,1,1.0132142915725708,2016-02-02
24402,1.45,1,1.0132110501329104,2018-02-26
13924,1.07,1,1.0131665745803289,2013-02-23
18902,1.49,1,1.0131626656651498,2016-02-02
14002,1.16,1,1.0131184060232978,2013-02-28
19049,1.12,1,1.013104238510132,2016-02-15
22010,2.17,0,1.0130978067432133,2017-03-26
14255,1.17,1,1.0130443474224635,2013-04-12
23073,1.22,1,1.012999313899449,2017-08-01
15419,3.14,0,1.012988239611898,2013-08-15
24082,1.58,1,1.0129736568927765,2018-01-17
17807,1.3,1,1.012954532248633,2015-07-31
19093,1.12,1,1.0129521942138673,2016-02-17
20229,1.39,1,1.0129448257883389,2016-07-02
23056,3.6,0,1.0129332780838014,2017-07-31
21677,5.09,0,1.0129281214305332,2017-02-20
14997,1.25,1,1.012890094092914,2013-07-01
17576,1.16,1,1.0128723219462803,2015-07-01
18427,1.15,1,1.0128481060266494,2015-10-20
15542,3.21,0,1.0128391027450563,2013-08-29
18426,1.43,1,1.0128168796300887,2015-10-20
22845,1.11,1,1.012814696942057,2017-07-06
21270,1.53,1,1.0128131525005613,2017-01-03
14654,2.59,0,1.012770848274231,2013-05-27
19205,1.43,1,1.0127650788852145,2016-02-25
16751,1.22,1,1.0127452903134482,2015-03-29
17322,1.12,1,1.012738103866577,2015-05-31
13915,1.06,1,1.0127127793857031,2013-02-22
16520,1.72,0,1.0126951925456524,2015-02-24
23834,1.32,1,1.0126928973197937,2017-11-01
13810,2.73,0,1.0126629486083984,2013-02-14
17854,1.26,1,1.0126525640487674,2015-08-05
22513,1.1,1,1.0126461906092508,2017-05-30
22799,1.22,1,1.0126451684747424,2017-07-04
16340,1.27,1,1.0126407694816593,2015-02-10
18669,1.32,1,1.0126135223252433,2016-01-07
19653,1.11,1,1.0126126502241408,2016-04-28
20126,2.73,0,1.0126026458740234,2016-06-24
18034,2.13,0,1.0125870508452257,2015-08-25
17536,2.44,0,1.0125519846379756,2015-06-30
23511,2.42,0,1.0125500901043414,2017-09-26
15761,1.19,1,1.0125439083576202,2013-10-09
15250,1.99,0,1.0125433896978697,2013-07-28
19043,3.73,0,1.0125427281856536,2016-02-14
20489,2.73,0,1.0125416183471678,2016-07-26
16392,3.76,0,1.0125256615877152,2015-02-13
18797,1.06,1,1.0125193103722163,2016-01-19
17678,1.43,1,1.012510239481926,2015-07-21
20882,4.8,0,1.0125068789720535,2016-09-28
23642,1.19,1,1.0124782276153563,2017-10-11
18781,1.48,1,1.012422986984253,2016-01-18
19374,1.12,1,1.012357063293457,2016-03-26
14204,1.33,1,1.01233982026577,2013-03-26
18147,1.33,1,1.0123238748311998,2015-09-03
23403,1.47,1,1.0123222818374633,2017-08-31
19420,1.19,1,1.012318879365921,2016-04-05
20817,2.5,0,1.012294043302536,2016-09-20
23580,1.52,1,1.0122928074428013,2017-10-04
15085,2.5,0,1.0122818049788476,2013-07-12
13666,1.22,1,1.012244598014014,2013-01-20
19810,1.41,1,1.0122323778697422,2016-05-17
16382,1.4,1,1.012232267856598,2015-02-12
16766,1.26,1,1.0121992492675782,2015-03-31
23537,2.33,0,1.0121819398800531,2017-09-29
16188,2.66,0,1.0121707997322082,2015-01-21
21456,1.08,1,1.0121699963297164,2017-01-18
17308,1.12,1,1.01215895652771,2015-05-29
15203,5.27,0,1.0121451922825406,2013-07-24
20079,1.18,1,1.0120618842329296,2016-06-18
15315,2.93,0,1.01204110792705,2013-08-02
17905,1.57,1,1.0120338439941408,2015-08-10
17870,1.53,1,1.0120195162296295,2015-08-06
15945,1.38,1,1.0120120310783385,2013-10-30
23716,1.32,1,1.0119807028770447,2017-10-19
15410,2.04,0,1.011974415779114,2013-08-14
24306,1.65,1,1.0119332648813724,2018-02-19
15428,1.23,1,1.01193073792117,2013-08-16
18101,1.25,1,1.011927170412881,2015-09-01
15579,1.35,1,1.0118957212993078,2013-08-31
22167,1.83,0,1.0118919344991444,2017-04-25
15897,1.46,1,1.0118716994353705,2013-10-24
22833,1.09,1,1.011862246479307,2017-07-05
15599,1.59,1,1.0117605056762695,2013-09-03
23092,1.19,1,1.011681233048439,2017-08-02
13742,1.15,1,1.0116440581423896,2013-02-08
16084,1.53,1,1.011594705104828,2015-01-13
14024,1.42,1,1.0115682108061654,2013-03-03
16999,2.55,0,1.0115577749411266,2015-04-28
14491,4.69,0,1.0114739411217826,2013-05-08
24480,1.38,1,1.011461713824953,2018-03-04
18858,1.08,1,1.0114328057425364,2016-01-23
21884,3.9,0,1.0113969632557462,2017-03-11
14945,1.33,1,1.01138503074646,2013-06-25
23177,1.13,1,1.0113797100952693,2017-08-08
14236,2.06,0,1.0113721850017707,2013-04-10
13906,3.7,0,1.0113709312677384,2013-02-21
23201,5.32,0,1.011332447188241,2017-08-10
17488,1.45,1,1.0113277971744536,2015-06-24
21156,1.21,1,1.0113119322061537,2016-10-27
14632,1.26,1,1.0112751638889312,2013-05-26
18540,1.1,1,1.011254655463355,2015-10-30
21734,1.09,1,1.0112532728910446,2017-02-23
16517,1.33,1,1.0112523370981217,2015-02-24
24220,1.32,1,1.011246703352247,2018-02-12
16219,1.28,1,1.0112217821393694,2015-01-23
13563,1.08,1,1.0112091646875656,2013-01-14
23750,1.38,1,1.0111497251987456,2017-10-23
15914,1.16,1,1.0110924547059195,2013-10-26
21444,1.08,1,1.011049611568451,2017-01-18
18665,1.15,1,1.0110346606799534,2016-01-06
20821,2.52,0,1.0110231766530446,2016-09-20
21983,1.63,1,1.011015872478485,2017-03-24
20244,1.19,1,1.0109957295656204,2016-07-04
17084,1.53,1,1.0109716236591337,2015-05-06
20964,1.56,1,1.0109514838457108,2016-10-07
15706,1.46,1,1.010933695793152,2013-09-26
14373,2.71,0,1.010917339771986,2013-04-24
15408,1.4,1,1.0108870863914488,2013-08-14
22209,1.63,1,1.0108678171038628,2017-04-28
19437,1.55,0,1.0108584363758564,2016-04-06
13781,1.36,1,1.010835349219186,2013-02-12
24071,1.55,1,1.010828359723091,2018-01-16
22352,1.47,1,1.0108258574008941,2017-05-12
18854,1.09,1,1.0108254887376513,2016-01-22
17698,1.57,1,1.0107133091688156,2015-07-23
13818,1.52,1,1.0107032987049644,2013-02-14
16244,1.15,1,1.0106824942997523,2015-01-28
18524,2.5,0,1.010681843161583,2015-10-29
20282,3.26,0,1.0106713938713072,2016-07-12
24037,1.14,1,1.0106546534810747,2018-01-15
20850,1.36,1,1.0106455360140119,2016-09-23
14649,1.06,1,1.010598989384515,2013-05-27
21565,1.31,1,1.0105518812792644,2017-02-10
20343,1.33,1,1.010520806312561,2016-07-18
20481,1.21,1,1.0104770111186163,2016-07-26
17637,1.38,1,1.0104409307241438,2015-07-14
14364,1.33,1,1.0104248958826065,2013-04-24
17708,1.12,1,1.0104221820831298,2015-07-23
17598,1.5,1,1.0103983879089355,2015-07-03
16690,2.81,0,1.0103785604983568,2015-03-25
15270,2.75,0,1.0103686556220055,2013-07-30
15199,2.97,0,1.0103600549697875,2013-07-23
14004,2.33,0,1.0103364662528038,2013-02-28
23762,1.33,1,1.0103194159269333,2017-10-24
